Category,S1_Acc,DASE_Acc,State,Commit_Reason,Steps,Final_X,Spatial_Cost,Alpha_Weight,Cost,Tokens,Duration,Infra_Noise,Infra_Noise_Rate
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.173264,60889,187.22,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.141319,49569,182.86,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.029893,12776,158.56,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.098243,37026,149.78,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.059991,22209,45.25,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,4,0.06,0.2,0.159795,58483,220.02,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,8,4,0.08,0.2,0.184678,68023,230.85,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.110171,39646,171.96,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.082482,30717,152.64,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,4,-4,0.04,0.2,0.165676,58420,190.01,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.125996,45327,229.72,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,10,4,0.1,0.2,0.243193,91020,305.71,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,10,-4,0.1,0.2,0.322385,113925,504.59,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.090952,32965,172.72,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.055822,21602,138.21,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,8,4,0.08,0.2,0.169304,65720,201.48,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,12,-4,0.12,0.2,0.314881,117645,458.47,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.10782,39990,130.0,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.183525,65278,166.15,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.118903,42416,187.65,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.029548,12619,137.97,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.08181,29780,154.24,0,0.0
Frontier Math (AIME),0,0,STABLE,right_wall,14,4,0.14,0.2,0.439982,157226,683.79,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,-1,0.15,0.2,0.279547,101974,426.67,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.131376,47302,158.25,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.086785,32214,135.43,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.114397,41857,191.22,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.072724,26716,70.28,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,4,-4,0.04,0.2,0.088555,31827,190.23,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,1,0.15,0.2,0.415669,151370,615.28,0,0.0
Frontier Math (AIME),0,0,STABLE,right_wall,8,4,0.08,0.2,0.302951,109962,424.37,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.081779,30229,172.86,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,12,4,0.12,0.2,0.189858,70094,254.05,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,8,-4,0.08,0.2,0.261514,92554,387.25,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.067576,25343,164.9,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.059065,21870,54.37,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,6,4,0.06,0.2,0.116213,43126,154.49,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.128578,45385,160.58,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,8,-4,0.08,0.2,0.232213,82655,391.54,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,1,0.15,0.2,0.401794,145910,631.78,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.114695,42243,206.44,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.17031,59139,215.78,0,0.0
Frontier Math (AIME),1,0,STABLE,right_wall,4,4,0.04,0.2,0.064948,26011,130.22,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.052119,19990,104.07,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.167768,58017,164.95,0,0.0
Frontier Math (AIME),1,0,STABLE,right_wall,4,4,0.04,0.2,0.099182,36629,148.48,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,-1,0.15,0.2,0.475152,172884,759.79,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,4,-4,0.04,0.2,0.053597,21665,179.31,0,0.0
Frontier Math (AIME),0,1,STABLE,right_wall,4,4,0.04,0.2,0.044084,16859,67.72,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,4,4,0.04,0.2,0.084607,30549,84.48,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,10,4,0.1,0.2,0.212146,76128,327.01,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,6,-4,0.06,0.2,0.227957,79290,264.05,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,4,-4,0.04,0.2,0.067147,25141,191.32,0,0.0
