Category,S1_Acc,DASE_Acc,State,Commit_Reason,Steps,Final_X,Spatial_Cost,Alpha_Weight,Cost,Tokens,Duration,Infra_Noise,Infra_Noise_Rate
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,3,0.15,0.2,0.22079,83197,434.51,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,-5,0.15,0.2,0.403695,144026,636.66,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,5,0.15,0.2,0.412485,149943,582.79,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,-5,0.15,0.2,0.498815,183427,683.78,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,-1,0.15,0.2,0.3658,132555,644.6,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,5,0.15,0.2,0.221297,82029,312.34,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,8,-8,0.08,0.2,0.272976,96382,380.03,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,8,-8,0.08,0.2,0.247058,89134,355.04,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,12,8,0.12,0.2,0.137751,52438,285.78,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,7,0.15,0.2,0.308634,113732,429.38,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,8,-8,0.08,0.2,0.264839,93582,340.32,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,12,-8,0.12,0.2,0.34522,123511,532.25,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,3,0.15,0.2,0.294601,110270,572.32,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,8,-8,0.08,0.2,0.308186,110529,337.65,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,8,-8,0.08,0.2,0.196464,70409,356.59,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,10,8,0.1,0.2,0.218123,84894,333.86,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,8,8,0.08,0.2,0.128184,48769,181.97,0,0.0
Frontier Math (AIME),0,1,STABLE,left_wall,10,-8,0.1,0.2,0.336759,119000,435.41,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,-1,0.15,0.2,0.376613,138685,636.59,0,0.0
Frontier Math (AIME),1,1,STABLE,left_wall,14,-8,0.14,0.2,0.422357,155010,624.6,0,0.0
Frontier Math (AIME),0,1,UNSTABLE,fallback,15,-7,0.15,0.2,0.481125,177960,670.84,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,10,8,0.1,0.2,0.123596,46682,215.38,0,0.0
Frontier Math (AIME),1,1,STABLE,right_wall,12,8,0.12,0.2,0.249079,90151,312.09,0,0.0
Frontier Math (AIME),1,1,UNSTABLE,fallback,15,-7,0.15,0.2,0.30547,110541,522.22,0,0.0
Frontier Math (AIME),1,0,STABLE,left_wall,10,-8,0.1,0.2,0.340337,118909,435.83,0,0.0
Frontier Math (AIME),0,0,STABLE,left_wall,8,-8,0.08,0.2,0.19927,72124,337.89,0,0.0
